chave_fato,cod_ordem,cod_ramo,desc_ramo,chave_cnae
16385025000190,1,4763601,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
12536590000150,1,4530703,"SERVICOS DE INSTALACAO, MANUTENCAO E REPARACAO DE ACESSORIOS PARA VEICULOS AUTOMOTORES",45
8094020000180,1,7311400,"ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL, EXCETO CONSULTORIA TECNICA ESPECIFICA",73
13121171000110,1,4763601,COMERCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,47
15193094000130,1,4329105,"ATIVIDADES DE POSPRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",43
14505463000110,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
14538753000160,1,4723700,COMERCIO VAREJISTA DE ARTIGOS DE ILUMINACAO,47
15200484000190,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
572069000190,1,5611203,RESTAURANTES E SIMILARES,56
16516281000170,1,4723700,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
12566769000150,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
52848629000190,1,4645101,ATIVIDADES DE FONOAUDIOLOGIA,46
12231859000190,1,5320202,SERVICO DE TAXI,53
12548423000120,1,4520005,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
27497742000120,1,1412603,"FACCAO DE PECAS DO VESTUARIO, EXCETO ROUPAS INTIMAS",14
3414654000150,1,2063100,FABRICACAO DE SABOES E DETERGENTES SINTETICOS,20
13040529000180,1,4330404,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
9009270000480,1,4755503,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
15689511000130,1,9602501,"CABELEIREIROS, MANICURE E PEDICURE",96
15690211000170,1,9492800,ATIVIDADES DE ORGANIZACOES POLITICAS,94
3379022000100,1,4399199,SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,43
6942389000170,1,4741500,COMERCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,47
8350655000100,1,0134200,CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,01
15454075000110,1,8219999,PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,82
9473359000150,1,4729699,COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
8173001000140,1,8660700,ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE,86
9456679000100,1,4399105,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO",43
10980741000130,1,0119999,CULTIVO DE OUTRAS PLANTAS DE LAVOURA TEMPORARIA NAO ESPECIFICADAS ANTERIORMENTE,01
10919431000100,1,4784900,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,47
12980039000100,1,4530703,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
4653611000190,1,4712100,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
1380468000200,1,0151201,CRIACAO DE BOVINOS PARA CORTE,01
5830988000210,1,4679604,"COMERCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",46
7752564000120,1,4642701,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,46
23109903000100,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
15320529000160,1,4789004,COMERCIO VAREJISTA DE MEDICAMENTOS VETERINARIOS,47
15329244000190,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
15484907000140,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
8668917000170,1,8011101,CONSTRUCAO DE EDIFICIOS,80
15484791000140,1,4771704,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,47
12924656000180,1,4330402,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",43
9111019000180,1,4783101,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,47
90260985001230,1,4672900,COMERCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,46
5854221000140,1,8211300,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
12270686000110,1,4781400,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
9375033000190,1,4761003,COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA,47
8550792000180,1,0131800,"CULTIVO DE CITRICOS, EXCETO LARANJA",01
11595165000170,1,4753900,COMERCIO VAREJISTA DE MOVEIS,47
8560163000130,1,0113000,CRIACAO DE BOVINOS PARA LEITE,01
5942604000170,1,6810201,INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,68
13505411000180,1,8111700,ATIVIDADES PAISAGISTICAS,81
13465132000130,1,3311200,"MANUTENCAO E REPARACAO DE TANQUES, RESERVATORIOS METALICOS E CALDEIRAS, EXCETO PARA VEICULOS",33
11905702000130,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,43
1638054000140,1,4642701,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,46
7603672000130,1,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,47
30741177000100,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
13430462000190,1,4399103,OBRAS DE ALVENARIA,43
9451841000190,1,4774100,COMERCIO VAREJISTA DE ARTIGOS DE OPTICA,47
11344137000180,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
10905924000190,1,4541204,COMERCIO A VAREJO DE MOTOCICLETAS E MOTONETAS USADAS,45
15630482000130,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
15488432000160,1,4329101,INSTALACAO DE PAINEIS PUBLICITARIOS,43
12141397000110,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
7620830000160,1,0312401,PESCA DE PEIXES EM AGUA DOCE,03
3819148000140,1,7723300,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,77
15414056000160,1,4785799,COMERCIO VAREJISTA DE OUTROS ARTIGOS USADOS,47
14617605000130,1,4930204,OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,49
14767665000130,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
42799429000130,1,7410299,ATIVIDADES DE DESIGN NAO ESPECIFICADAS ANTERIORMENTE,74
8649546000180,1,4929902,SERVICO DE TRANSPORTE DE PASSAGEIROS  LOCACAO DE AUTOMOVEIS COM MOTORISTA,49
10357406000180,1,4222701,"CONSTRUCAO DE REDES DE ABASTECIMENTO DE AGUA, COLETA DE ESGOTO E CONSTRUCOES CORRELATAS, EXCETO OBRAS DE IRRIGACAO",42
3361122000100,1,4530705,COMERCIO A VAREJO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
3654819000160,1,4772500,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",47
15712107000130,1,4330405,"INSTALACAO DE PORTAS, JANELAS, TETOS, DIVISORIAS E ARMARIOS EMBUTIDOS DE QUALQUER MATERIAL",43
15710756000100,1,7721700,"ALUGUEL DE MOVEIS, UTENSILIOS E APARELHOS DE USO DOMESTICO E PESSOAL, INSTRUMENTOS MUSICAIS",77
15698659000130,1,4921302,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, COM ITINERARIO FIXO, INTERMUNICIPAL EM REGIAO METROPOLITANA",49
7723145000160,1,4530703,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,45
13240386000150,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
6914876000120,1,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
8090118000160,1,1411801,CONFECCAO DE ROUPAS INTIMAS,14
5859065000100,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
13701559000190,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
13043252000140,1,5819100,"EDICAO INTEGRADA A IMPRESSAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS",58
13693768000130,1,4530703,COMERCIO VAREJISTA DE LUBRIFICANTES,45
8231889000120,1,4763604,"COMERCIO VAREJISTA DE ARTIGOS DE CACA, PESCA E CAMPING",47
5333676000110,1,4723700,COMERCIO VAREJISTA DE BEBIDAS,47
8659206000130,1,4744001,"FABRICACAO DE ARTEFATOS DE MATERIAL PLASTICO PARA USO NA CONSTRUCAO, EXCETO TUBOS E ACESSORIOS",47
16672573000100,1,4399104,"MANUTENCAO E REPARACAO DE MAQUINAS, EQUIPAMENTOS E APARELHOS PARA TRANSPORTE E ELEVACAO DE CARGAS",43
1079611000130,1,8650005,ATIVIDADES DE TERAPIA OCUPACIONAL,86
2428806000100,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
7385468000190,1,4729699,COMERCIO VAREJISTA DE GAS LIQUEFEITO DE PETROLEO GLP,47
80483647000150,1,0322101,CRIACAO DE PEIXES EM AGUA SALGADA E SALOBRA,03
12278275000170,1,6391700,AGENCIAS DE PUBLICIDADE,63
72934748005050,1,9329804,PARQUES DE DIVERSAO E PARQUES TEMATICOS,93
11964290000100,1,8219999,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,82
68511856001560,1,4520007,"COMERCIO ATACADISTA DE MAQUINAS, APARELHOS E EQUIPAMENTOS PARA USO AGROPECUARIO, PARTES E PECAS",45
15795787000100,1,2539001,FABRICACAO DE ESQUADRIAS DE METAL,25
15616244000170,1,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,45
13094307000140,1,4724500,COMERCIO VAREJISTA DE CARNES  ACOUGUES,47
7415082000770,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
8731760000180,1,9529101,"REPARACAO DE CALCADOS, BOLSAS E ARTIGOS DE VIAGEM",95
12586501000180,1,9493600,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E A ARTE,94
17004598000190,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
17020128000110,1,4782201,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
9206584000120,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
13991164000170,1,4781400,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
15140876000100,1,1412602,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",14
12101520000170,1,4755503,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
11567637000180,1,9602501,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,96
13410438000190,1,8512100,EDUCACAO INFANTIL  PREESCOLA,85
11635464000190,1,4929902,"TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS, SOB REGIME DE FRETAMENTO, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
15348729000120,1,4789099,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
15353806000130,1,4221901,CONSTRUCAO DE EDIFICIOS,42
7516811000270,1,4723700,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
7382808000120,1,0990401,EXTRACAO DE MINERIO DE FERRO,09
8058512000200,1,4763601,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
8358423000190,1,0131800,CULTIVO DE CAFE,01
13768040000120,1,4763602,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
14042875000160,1,4683400,"COMERCIO ATACADISTA DE SEMENTES, FLORES, PLANTAS E GRAMAS",46
13957827000130,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
14020202000100,1,8599699,"CABELEIREIROS, MANICURE E PEDICURE",85
13974085000150,1,4721103,FABRICACAO DE ALIMENTOS E PRATOS PRONTOS,47
13383101000130,1,4789099,COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM,47
15510215000120,1,5620104,FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56
15872811000150,1,9529105,REPARACAO DE ARTIGOS DO MOBILIARIO,95
15830117000170,1,4789004,COMERCIO VAREJISTA DE ANIMAIS VIVOS E DE ARTIGOS E ALIMENTOS PARA ANIMAIS DE ESTIMACAO,47
12303099000180,1,7420001,"EDICAO DE CADASTROS, LISTAS E DE OUTROS PRODUTOS GRAFICOS",74
11933515000160,1,9411100,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
11580889000140,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",49
14709248000130,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
7189633000210,1,4530704,COMERCIO A VAREJO DE PECAS E ACESSORIOS USADOS PARA VEICULOS AUTOMOTORES,45
7594860000140,1,4687702,COMERCIO ATACADISTA DE RESIDUOS E SUCATAS METALICOS,46
90781568000180,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
16416829000100,1,6203100,DESENVOLVIMENTO E LICENCIAMENTO DE PROGRAMAS DE COMPUTADOR CUSTOMIZAVEIS,62
324601000400,1,4511102,"COMERCIO A VAREJO DE AUTOMOVEIS, CAMIONETAS E UTILITARIOS USADOS",45
11467359000190,1,4311801,DEMOLICAO DE EDIFICIOS E OUTRAS ESTRUTURAS,43
14195588000190,1,9511800,TREINAMENTO EM INFORMATICA,95
13076437000150,1,4930204,TRANSPORTE RODOVIARIO DE MUDANCAS,49
7692178000190,1,4930202,CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,49
14505371000130,1,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
14514238000140,1,5611203,PADARIA E CONFEITARIA COM PREDOMINANCIA DE REVENDA,56
14503187000150,1,4618401,"REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE ELETRODOMESTICOS, MOVEIS E ARTIGOS DE USO DOMESTICO",46
14529553000140,1,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47
10722752000110,1,4634602,COMERCIO ATACADISTA DE CARNES BOVINAS E SUINAS E DERIVADOS,46
16527512000140,1,4772500,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
11556213000110,1,4729699,COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,47
12285795000100,1,5612100,SERVICOS AMBULANTES DE ALIMENTACAO,56
12226096000190,1,4771704,OUTROS REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO ESPECIALIZADO EM PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,47
12260410000150,1,4530703,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
9390743000190,1,9529104,"REPARACAO DE BICICLETAS, TRICICLOS E OUTROS VEICULOS NAOMOTORIZADOS",95
10396192000150,1,0230600,COMPRA E VENDA DE IMOVEIS PROPRIOS,02
11332433000160,1,4744099,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
23967664000120,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
2603026000150,1,7830200,SELECAO E AGENCIAMENTO DE MAODEOBRA,78
15456062000180,1,4322301,"INSTALACOES HIDRAULICAS, SANITARIAS E DE GAS",43
12063579000110,1,2399199,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",23
10279641000180,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
1585429000150,1,3321000,INSTALACAO DE MAQUINAS E EQUIPAMENTOS INDUSTRIAIS,33
15815689000180,1,9499500,ATIVIDADES DE ORGANIZACOES POLITICAS,94
12061050000320,1,5091201,"TRANSPORTE POR NAVEGACAO INTERIOR DE CARGA, MUNICIPAL, EXCETO TRAVESSIA",50
5791728000100,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
40330383000180,1,4520002,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45
8414033000270,1,4771701,COMERCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIENCIA,47
3126388000160,1,4623109,"COMERCIO ATACADISTA DE DEFENSIVOS AGRICOLAS, ADUBOS, FERTILIZANTES E CORRETIVOS DO SOLO",46
13012821000190,1,4753900,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
14699869000180,1,4541205,COMERCIO A VAREJO DE PECAS E ACESSORIOS PARA MOTOCICLETAS E MOTONETAS,45
84617547000120,1,8660700,ATIVIDADES DE PROFISSIONAIS DA AREA DE SAUDE NAO ESPECIFICADAS ANTERIORMENTE,86
5764140000150,1,4530703,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,45
428307001160,1,4930203,TRANSPORTE RODOVIARIO DE PRODUTOS PERIGOSOS,49
1457452000160,1,4771701,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
33062100000100,1,4618402,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES,46
12257938000170,1,4723700,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
2873550000140,1,8550301,"ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES",85
11582620000100,1,8122200,IMUNIZACAO E CONTROLE DE PRAGAS URBANAS,81
41115650000160,1,4732600,COMERCIO VAREJISTA DE LUBRIFICANTES,47
12911158000100,1,1822999,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",18
8565272000140,1,0121101,CULTIVO DE UVA,01
871185000100,1,4722901,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
11864893000130,1,4399103,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43
13584163000100,1,4789001,"COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47
7669629000410,1,9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO PESSOAL E DOMESTICO,95
28409969000210,1,4639701,COMERCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE,46
15580422000150,1,8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
4145787000130,1,4211101,CONSTRUCAO DE OBRAS DE ARTE ESPECIAIS,42
6955712000140,1,4924800,OPERADORES TURISTICOS,49
15719094000120,1,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",47
15578182000150,1,4329101,"INSTALACAO, MANUTENCAO E REPARACAO DE ELEVADORES, ESCADAS E ESTEIRAS ROLANTES",43
16589978000170,1,4721102,COMERCIO VAREJISTA DE LATICINIOS E FRIOS,47
10669103000100,1,4772500,"COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, SEM MANIPULACAO DE FORMULAS",47
15260807000130,1,4754701,FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA,47
9372578000810,1,7990200,SERVICOS DE RESERVAS E OUTROS SERVICOS DE TURISMO NAO ESPECIFICADOS ANTERIORMENTE,79
8187420000300,1,0151201,CULTIVO DE CANADEACUCAR,01
58356213000130,1,4618402,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE INSTRUMENTOS E MATERIAIS ODONTOMEDICOHOSPITALARES,46
11980335000130,1,4759801,"COMERCIO VAREJISTA DE ARTIGOS DE TAPECARIA, CORTINAS E PERSIANAS",47
13238906000190,1,4723700,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",47
84641364000140,1,4742300,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,47
15274005000180,1,4930202,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, MUNICIPAL",49
4251333000810,1,9491000,ATIVIDADES DE ORGANIZACOES RELIGIOSAS OU FILOSOFICAS,94
12244983000190,1,8299799,SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,82
8464534000180,1,7120100,TESTES E ANALISES TECNICAS,71
11336098000250,1,4520002,SERVICOS DE LANTERNAGEM OU FUNILARIA E PINTURA DE VEICULOS AUTOMOTORES,45
9054706000100,1,5611203,RESTAURANTES E SIMILARES,56
14291153000140,1,4321500,FABRICACAO DE MOVEIS COM PREDOMINANCIA DE MADEIRA,43
9516589000150,1,5611203,"LANCHONETES, CASAS DE CHA, DE SUCOS E SIMILARES",56
11664909000160,1,7911200,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE,79
10745911000100,1,7739099,"ALUGUEL DE PALCOS, COBERTURAS E OUTRAS ESTRUTURAS DE USO TEMPORARIO, EXCETO ANDAIMES",77
12637838000170,1,4752100,COMERCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA,47
7763885000120,1,8520100,ENSINO MEDIO,85
8471379000120,1,9511800,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,95
13056422000120,1,4721102,"COMERCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINANCIA DE PRODUTOS ALIMENTICIOS  MINIMERCADOS, MERCEARIAS E ARMAZENS",47
3078335000110,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
33356759000160,1,4321500,INSTALACAO E MANUTENCAO ELETRICA,43
10485070000130,1,0810003,EXTRACAO DE GRANITO E BENEFICIAMENTO ASSOCIADO,08
14364972000170,1,4782201,COMERCIO VAREJISTA DE CALCADOS,47
10454808000100,1,4723700,"COMERCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",47
7284526000190,1,4530703,COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
16976092000180,1,9602502,"CABELEIREIROS, MANICURE E PEDICURE",96
8471118000290,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
10673665000110,1,8129000,LIMPEZA EM PREDIOS E EM DOMICILIOS,81
4443919000100,1,1413403,FABRICACAO DE ROUPAS DE PROTECAO E SEGURANCA E RESISTENTES A FOGO,14
8611112000190,1,4781400,"CONFECCAO DE PECAS DE VESTUARIO, EXCETO ROUPAS INTIMAS E AS CONFECCIONADAS SOB MEDIDA",47
14404765000100,1,0162899,APICULTURA,01
14024827000140,1,5620102,SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES  BUFE,56
8997331000150,1,0151201,CRIACAO DE BOVINOS PARA LEITE,01
8398508000100,1,8299799,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82
7233916000130,1,4663000,MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS PARA USO GERAL NAO ESPECIFICADOS ANTERIORMENTE,46
15841004000170,1,7732201,"TRANSPORTE RODOVIARIO DE CARGA, EXCETO PRODUTOS PERIGOSOS E MUDANCAS, INTERMUNICIPAL, INTERESTADUAL E INTERNACIONAL",77
7906493009390,1,4781400,"COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47
12769395000170,1,7120100,TESTES E ANALISES TECNICAS,71
2558096000990,1,4530703,COMERCIO POR ATACADO DE PECAS E ACESSORIOS NOVOS PARA VEICULOS AUTOMOTORES,45
2944424000130,1,4649401,COMERCIO ATACADISTA DE SUPRIMENTOS PARA INFORMATICA,46
15399201000180,1,4213800,COMERCIO VAREJISTA DE MATERIAIS DE CONSTRUCAO EM GERAL,42
13056915000160,1,4781400,COMERCIO VAREJISTA DE ARTIGOS DO VESTUARIO E ACESSORIOS,47
15540015000110,1,4632001,COMERCIO ATACADISTA DE MATERIASPRIMAS AGRICOLAS NAO ESPECIFICADAS ANTERIORMENTE,46
8717603000110,1,4751200,COMERCIO VAREJISTA DE MOVEIS,47
80294283000160,1,9493600,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,94
13645241000130,1,7830200,OUTRAS ATIVIDADES DE PRESTACAO DE SERVICOS DE INFORMACAO NAO ESPECIFICADAS ANTERIORMENTE,78
10779293000100,1,4649408,COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS EM GERAL,46
11944630000130,1,7420001,COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM,74
14530921000170,1,8020001,COMERCIO VAREJISTA DE OUTROS PRODUTOS NAO ESPECIFICADOS ANTERIORMENTE,80
8318562000190,1,0810006,EXTRACAO DE ARGILA E BENEFICIAMENTO ASSOCIADO,08
