cd_cnpj;fl_matriz;dt_abertura;nm_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;nu_logradouro;cd_cep;nm_bairro;nm_municipio;sg_uf;de_situacao;de_classif_natureza_juridica;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
83868100000000;1;4/16/1980;ZELIO DOS SANTOS;2135;EMPRESARIO INDIVIDUAL;RUA CAPITAO AUGUSTO VIDAL;3610;88131050;CENTRO;PALHOCA;SC;BAIXADA;PRIVADO;-27,651979;-48,6705562;0;0;0;0;0;0;0;INATIVA
23787600000000;1;11/03/1987;SO REFEICOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA DOUTOR CRISTIANO GUIMARAES;72;31720300;PLANALTO;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,8223645;-43,952408;0;0;0;0;0;0;0;INATIVA
22505000000000;1;11/05/1986;FLOYD BOUTIQUE LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GAMA CRUZ;266;37701411;VILA CRUZ;POCOS DE CALDAS;MG;BAIXADA;PRIVADO;-21,7823856;-46,5864607;0;0;0;0;0;0;0;INATIVA
22776900000000;1;10/27/1987;A AUGUSTO DE ANDRADE;2135;EMPRESARIO INDIVIDUAL;RUA SALDANHA MARINHO;603;69010040;CENTRO;MANAUS;AM;ATIVA;PRIVADO;-3,1327545;-60,022961;0;0;0;0;0;0;VERMELHO;MEDIA
27056900000000;0;02/07/2001;IGREJA CRISTA MARANATA;3220;ORGANIZACAO RELIGIOSA;AVENIDA JUDITH LEAO CASTELO RIBEIRO;654;29090630;JARDIM CAMBURI;VITORIA;ES;BAIXADA;PRIVADO;-20,2493455;-40,2689553;0;0;0;0;0;0;0;INATIVA
61880300000000;1;6/25/1991;PAULO SERGIO TAVARES;4014;EMPRESA INDIVIDUAL IMOBILIARIA;AVENIDA HEITOR VILLA LOBOS;1850;12245280;JARDIM SAO DIMAS;SAO JOSE DOS CAMPOS;SP;BAIXADA;PRIVADO;-23,2047602;-45,8887523;0;0;0;0;0;0;0;INATIVA
53726600000000;1;8/16/1984;TERESINHA COSTA AKI;2135;EMPRESARIO INDIVIDUAL;RUA JORGE TIBIRICA;1575;13830970;CENTRO;SANTO ANTONIO DE POSSE;SP;BAIXADA;PRIVADO;-22,6050923;-46,9117281;0;0;0;0;0;0;0;INATIVA
60110900000000;1;11/16/1989;M C REPRESENTACOES LTDA SC;4014;EMPRESA INDIVIDUAL IMOBILIARIA;RUA VISCONDE DO RIO BRANCO;1274;18044000;VILA JARDINI;SOROCABA;SP;BAIXADA;PRIVADO;-23,5148305;-47,4743864;0;0;0;0;0;0;0;INATIVA
52929700000000;1;9/30/1983;BONFIM MATERIAIS CONTRA INCENDIO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA VIRAJUBA;67;2847085;BRASILANDIA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,4679043;-46,6890707;0;0;0;0;0;0;0;INATIVA
51015000000000;1;8/26/1982;FERREIRA & BERTI LTDA;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR PARMENIO RAMOS;385;14030549;BONFIM PAULISTA;RIBEIRAO PRETO;SP;BAIXADA;PRIVADO;-21,2636196;-47,8142624;0;0;0;0;0;0;0;INATIVA
72936800000000;1;12/31/1965;MASSAO WARIZAYA;2135;EMPRESARIO INDIVIDUAL;RUA GABRIEL CUSTODIO;955;14740000;0;VIRADOURO;SP;BAIXADA;PRIVADO;-20,8721162;-48,295381;0;0;0;0;0;0;0;INATIVA
77548400000000;1;03/01/1978;OSVALDO FERREIRA ALIMENTICIOS;2135;EMPRESARIO INDIVIDUAL;ESTRADA URU;SN;87560000;0;IPORA;PR;BAIXADA;PRIVADO;-24,0022976;-53,7085632;0;0;0;0;0;0;0;INATIVA
75708800000000;1;3/14/1974;REDOGELO FRANCISCO SCHILIPACK;2135;EMPRESARIO INDIVIDUAL;AVENIDA SENADOR SALGADO FILHO;4170;81570000;UBERABA;CURITIBA;PR;BAIXADA;PRIVADO;-25,4791366;-49,2254907;0;0;0;0;0;0;0;INATIVA
69036500000000;1;11/05/1992;ANTONIO PEREIRA DA SILVA PIZZARIA;2135;EMPRESARIO INDIVIDUAL;AVENIDA PROFESSOR ALFONSO BOVERO;800;5019010;PERDIZES;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5389762;-46,6835292;0;0;0;0;0;0;0;INATIVA
79485800000000;1;7/29/1986;RAIMUNDO OSMAR DE OLIVEIRA;2135;EMPRESARIO INDIVIDUAL;RUA ELEUTERIO MAIA;315;89211595;GUANABARA;JOINVILLE;SC;BAIXADA;PRIVADO;-26,3278846;-48,8282923;0;0;0;0;0;0;0;INATIVA
33009900000000;0;10/04/2001;SOUZA CRUZ LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;PASSO DO VALO SITIO DOS VALERIOS;SN;83880000;SITIO DOS VALERIOS;RIO NEGRO;PR;BAIXADA;PRIVADO;-26,086847;-49,7798281;0;0;0;0;0;0;0;INATIVA
47547100000000;1;11/12/1981;MARIA EMILIA CARNEIRO SENHORINI;2135;EMPRESARIO INDIVIDUAL;RUA PONTA PORA;208;5058000;VILA IPOJUCA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5285579;-46,7068778;0;0;0;0;0;0;0;INATIVA
49355200000000;1;8/17/1977;BAZAR RENDAVID LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CARDEAL ARCOVERDE;1530;5408001;PINHEIROS;SAO PAULO;SP;BAIXADA;PRIVADO;-23,560385;-46,6863859;0;0;0;0;0;0;0;INATIVA
38049200000000;1;11/23/1993;OPTICA ALTERNALTIVA COMERCIO DE OCULOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;LOCALIDADE AREA ESP;20;70000000;GAMA;BRASILIA;DF;BAIXADA;PRIVADO;-15,7942287;-47,8821658;0;0;0;0;0;0;0;INATIVA
44444300000000;1;11/13/1974;TERCIMO NEGRINI FILHO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA RUI BARBOSA;524;16300000;CENTRO;PENAPOLIS;SP;BAIXADA;PRIVADO;-21,4174345;-50,0775221;0;0;0;0;0;0;0;INATIVA
47323700000000;1;02/03/1976;ARLINDO BORO MICROEMPRESA ME;2135;EMPRESARIO INDIVIDUAL;RUA DOIS;31;8473020;JARDIM IGUATEMI;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5847547;-46,4017557;0;0;0;0;0;0;0;INATIVA
48654400000000;1;7/27/1977;J R V BRANDO & CIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;PRACA RIO BRANCO;13;13990000;CENTRO;ESPIRITO SANTO DO PINHAL;SP;BAIXADA;PRIVADO;-22,195909;-46,745045;0;0;0;0;0;0;0;INATIVA
44398400000000;1;4/15/1974;FELLOW S BATH BALNEARIO LTDA ME SC;2240;SOCIEDADE SIMPLES LIMITADA;RUA SAO LUIZ;36;9530070;CENTRO;SAO CAETANO DO SUL;SP;BAIXADA;PRIVADO;-23,6162237;-46,5686979;0;0;0;0;0;0;0;INATIVA
46470300000000;1;08/05/1981;LIMA E ORTIGOZA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA OITO;2329;13506737;SANTANA;RIO CLARO;SP;BAIXADA;PRIVADO;-22,3942578;-47,5893617;0;0;0;0;0;0;0;INATIVA
48497000000000;1;3/21/1977;CONTABIL CAP SOCIEDADE CIVIL LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MOGI MIRIM;128;3187040;VILA BERTIOGA;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5590481;-46,5782949;0;0;0;0;0;0;0;INATIVA
39789600000000;1;9/24/1993;COMERCIAL SOUZA FREITAS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA 12;160;29105320;SANTA MONICA;VILA VELHA;ES;BAIXADA;PRIVADO;-20,3475068;-40,3238908;0;0;0;0;0;0;0;INATIVA
34106500000000;0;7/31/1991;INSTITUTO BRASILEIRO DE OFTALMOLOGIA SA IBOL;2054;SOCIEDADE ANONIMA FECHADA;AVENIDA SAO DE COPACABANA;1052;21853480;COPACABANA;RIO DE JANEIRO;RJ;BAIXADA;PRIVADO;-22,9781328;-43,1909571;0;0;0;0;0;0;0;INATIVA
38630200000000;1;6/18/1990;ROMEU JOSE DE CASTRO;2135;EMPRESARIO INDIVIDUAL;LOCALIDADE SITIO DA MATA;SN;36350000;ZONA RURAL;SAO TIAGO;MG;BAIXADA;PRIVADO;-20,9110705;-44,5085712;0;0;0;0;0;0;0;INATIVA
77909300000000;1;2/21/1984;JOAO BATISTA DA SILVA JANJAO;2135;EMPRESARIO INDIVIDUAL;AVENIDA SETE DE SETEMBRO;1921;88301201;CENTRO;ITAJAI;SC;BAIXADA;PRIVADO;-26,9232399;-48,6523305;0;0;0;0;0;0;0;INATIVA
96691800000000;1;03/03/1993;JOSE ANTONIO CARMO ALVES;2135;EMPRESARIO INDIVIDUAL;RUA CASSIMIRO COSTA;128;45654530;PONTAL;ILHEUS;BA;BAIXADA;PRIVADO;-14,8099827;-39,0250775;0;0;0;0;0;0;0;INATIVA
10191300000000;1;7/21/2008;ELEICAO 2008 COMITE FINANCEIRO MUNICIPAL PARA VEREADOR CE PSC;3999;ASSOCIACAO PRIVADA;RUA CORONEL PIO GADELHA;4491;62960000;CENTRO;TABULEIRO DO NORTE;CE;BAIXADA;PRIVADO;-5,2542941;-38,1247064;0;0;0;0;0;0;0;INATIVA
94535800000000;1;04/03/1992;MARIA JULIA DE SOUZA FIALHO;2135;EMPRESARIO INDIVIDUAL;RUA PADRE REUS;19;94930460;VILA REGINA;CACHOEIRINHA;RS;BAIXADA;PRIVADO;-29,9511803;-51,1028578;0;0;0;0;0;0;0;INATIVA
47245400000000;1;12/03/1975;ANTONIA DA CONCEICAO DOS SANTOS;2135;EMPRESARIO INDIVIDUAL;RUA E;75;8210040;CIDADE ADEMAR;SAO PAULO;SP;BAIXADA;PRIVADO;-23,2268477;-46,123064;0;0;0;0;0;0;0;INATIVA
5832700000000;1;8/22/2003;P S LOPES & LOPES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA AMAZONAS;700;86975000;CENTRO;MANDAGUARI;PR;BAIXADA;PRIVADO;-23,5270874;-51,673688;0;0;0;0;0;0;0;INATIVA
66348000000000;1;8/21/1991;ROMULO DAS NEVES ROCHA;2135;EMPRESARIO INDIVIDUAL;BECO SAO JOSE;3;36790000;INDAIA;MIRAI;MG;BAIXADA;PRIVADO;-21,196919;-42,6141813;0;0;0;0;0;0;0;INATIVA
75726600000000;1;9/21/1981;JOAO RODRIGUES DA SILVA;2135;EMPRESARIO INDIVIDUAL;LOCALIDADE VILA NOVA;SN;84290000;0;SAPOPEMA;PR;BAIXADA;PRIVADO;-23,9093991;-50,5795738;0;0;0;0;0;0;0;INATIVA
77225500000000;1;10/29/1976;VALDIR FURLAN;2135;EMPRESARIO INDIVIDUAL;AVENIDA SAO PAULO;1503;87890000;CENTRO;TERRA RICA;PR;BAIXADA;PRIVADO;-22,7273175;-52,6201946;0;0;0;0;0;0;0;INATIVA
64285600000000;1;9/19/1990;CALCADOS E CONFECCOES CASTRO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA BELEM;1015;38400642;BOM JESUS;UBERLANDIA;MG;BAIXADA;PRIVADO;-18,9034853;-48,2619119;0;0;0;0;0;0;0;INATIVA
6545770000000;1;7/17/2004;ELEICOES 2004 ROBISLEI TAVARES GIATTI VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA LUIZ MASSULINI;204;15160000;CENTRO;POLONI;SP;BAIXADA;PRIVADO;-20,7703838;-49,8342534;0;0;0;0;0;0;0;INATIVA
6672010000000;1;7/20/2004;ELEICOES 2004 DENILSON PEDROSA DA ROCHA VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA CARVALHO DE BRITO;138;34585570;VILA EUGENIO ROSSI;SABARA;MG;BAIXADA;PRIVADO;-19,8830229;-43,8584221;0;0;0;0;0;0;0;INATIVA
66606500000000;1;7/26/1991;MJA COMERCIO DE CARNES DE JUNDIAI LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RIO DE JANEIRO;450;13216570;JARDIM TARUMA;JUNDIAI;SP;BAIXADA;PRIVADO;-23,166804;-46,8697149;0;0;0;0;0;0;0;INATIVA
36473100000000;1;08/02/1991;PADARIA BAR E MERCEARIA LADY NAURA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;ESTRADA QUEBRA CANGALHA;15;26262020;VALE DO IPE;NOVA IGUACU;RJ;BAIXADA;PRIVADO;-22,7561319;-43,4607419;0;0;0;0;0;0;0;INATIVA
5347750000000;1;10/11/2002;WESLLEY CARLOS ANGELI ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA MINISTRO ALFREDO NASSER;1299;76470000;SETOR CENTRAL;FORMOSO;GO;BAIXADA;PRIVADO;-13,6460599;-48,8871388;0;0;0;0;0;0;0;INATIVA
11807200000000;1;7/29/1987;NORDEQUIPE NORDESTE EQUIPAMENTOS PARA IRRIGACAO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;PRACA FORTALEZA;153;62760000;POTIU;BATURITE;CE;BAIXADA;PRIVADO;-4,3325997;-38,8773164;0;0;0;0;0;0;0;INATIVA
16969800000000;1;10/08/2012;MARIA DE JESUS DOS SANTOS SILVA MEI;2135;EMPRESARIO INDIVIDUAL;ALAMEDA 403;0;77001500;PLANO DIRETOR NORTE;PALMAS;TO;ATIVA;PRIVADO;-10,1642647;-48,3368829;0;0;0;1;0;1;AMARELO;MEDIA
61536700000000;0;03/02/1989;COOPERATIVA AGRICOLA DE COTIA COOPERATIVA CENTRAL EM LIQUIDACAO;2143;COOPERATIVA;SITIO FAZENDA TRIANGULO;SN;47970000;ZONA RURAL;RIACHAO DAS NEVES;BA;ATIVA;PRIVADO;-11,7511866;-44,9146637;0;0;0;0;0;0;VERMELHO;MEDIA
15910400000000;1;07/04/2012;ELEICAO 2012 COMITE FINANCEIRO MG UNICO PTC MIRAI;3999;ASSOCIACAO PRIVADA;RUA EXPEDICIONARIO JOSE BALDINE;SNS;36790000;CENTROQ;MIRAI;MG;BAIXADA;PRIVADO;0;0;0;0;0;0;0;0;0;INATIVA
821585000000;1;9/20/1995;JOSE BENEDITO ANTUNES DE SIQUEIRA ME;2135;EMPRESARIO INDIVIDUAL;RUA JATOBA;100;36083080;AMAZONIA;JUIZ DE FORA;MG;ATIVA;PRIVADO;-21,7463826;-43,402519;0;0;0;1;0;0;AZUL;ALTA
10352200000000;1;9/18/2008;LEADER SERVICOS DE INFORMATICA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DO BOQUEIRAO;305;4293000;SAUDE;SAO PAULO;SP;ATIVA;PRIVADO;-23,6215404;-46,6162303;0;0;0;1;0;0;AZUL;MEDIA
7900740000000;1;3/23/2006;ALVINO CONSTRUCOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SAO PEDRO;0;57073550;CIDADE UNIVERSITARIA;MACEIO;AL;ATIVA;PRIVADO;-9,585248;-35,6624016;0;0;0;0;0;0;LARANJA;BAIXA
3548510000000;1;11/18/1999;MARIO DONIZETI RULLI ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA MACARIO SUBTIL DE OLIVEIRA;456;78785970;CENTRO;ALTO TAQUARI;MT;ATIVA;PRIVADO;-17,8264607;-53,2836204;0;0;0;0;0;0;AZUL;ALTA
14002000000000;1;7/25/2011;M C DE LOS SANTOS ME;2135;EMPRESARIO INDIVIDUAL;RUA MARECHAL CURADA;421;97571540;PRADO;SANTANA DO LIVRAMENTO;RS;ATIVA;PRIVADO;-30,8635563;-55,5420979;0;0;0;0;0;0;AZUL;MEDIA
7413140000000;1;5/19/2005;CHIP TECNOLOGIA ACESSORIOS E SERVICOS DE INFORMATICA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;QMSW 5 BLOCO E;SN;70680500;SETOR SUDOESTE;BRASILIA;DF;ATIVA;PRIVADO;-15,7690738;-47,8878604;0;0;0;1;0;0;AZUL;MEDIA
79035700000000;1;10/31/1985;LEONILDA DE PAULA CARLOS ME;2135;EMPRESARIO INDIVIDUAL;RUA LADISLAU OBRIZUT;84;84500000;CENTRO;IRATI;PR;ATIVA;PRIVADO;-25,4700302;-50,6509459;0;0;0;0;0;0;AMARELO;MEDIA
17025800000000;1;10/18/2012;GENESIO RODRIGUES ALVES;4120;PRODUTOR RURAL PESSOA FISICA;SITIO LAGOA;SN;18430000;BATISTAS;RIBEIRAO BRANCO;SP;ATIVA;PRIVADO;-24,2210685;-48,7640116;0;0;0;0;0;0;AMARELO;MEDIA
15611200000000;1;5/28/2012;RAIMUNDA MONICA RIBAMAR MARTINS MEI;2135;EMPRESARIO INDIVIDUAL;RUA RICARDO PONTE;188;60534020;PARQUE GENIBAU;FORTALEZA;CE;ATIVA;PRIVADO;-3,7649235;-38,5998921;0;0;0;1;0;1;AMARELO;MEDIA
6872740000000;1;7/29/2004;MEYRING COMERCIO E TRANSPORTES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DALTRO FILHO;1551;95890000;TEUTONIA;TEUTONIA;RS;ATIVA;PRIVADO;-29,4517055;-51,8057248;0;0;0;0;0;0;AZUL;MEDIA
15902600000000;1;07/04/2012;ELEICAO 2012 CLAUDIONOR LEITE VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RODOVIA JUVENAL PONCIANO DE CAMARGO;0;12960000;MORRO GRANDE;NAZARE PAULISTA;SP;BAIXADA;PRIVADO;-23,1784176;-46,3976372;0;0;0;0;0;0;0;INATIVA
10393500000000;1;9/30/2008;TECHNICK S PARTICIPACOES LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PAULISTA;1471;1311200;BELA VISTA;SAO PAULO;SP;ATIVA;PRIVADO;-23,562697;-46,6558495;0;0;0;0;0;0;VERDE;ALTA
1845750000000;1;3/14/1997;SINDICATO RURAL DE XAVANTINA;3131;ENTIDADE SINDICAL;RUA PREFEITO OCATAVIO U SIMON;SN;89780000;CENTRO;XAVANTINA;SC;ATIVA;PRIVADO;-27,0671871;-52,3435007;0;0;0;0;0;0;VERDE;ALTA
9625980000000;1;6/16/2008;STIGLER INSPECAO VEICULAR LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA BR 386;0;92480000;PEDREIRA;NOVA SANTA RITA;RS;ATIVA;PRIVADO;-29,8475259;-51,272194;0;0;0;0;0;0;VERDE;MEDIA
91008000000000;0;03/10/1987;SUELI SILVA TROCA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA BENTO GONCALVES;159A;96490000;CENTRO;PIRATINI;RS;ATIVA;PRIVADO;-31,4415643;-53,1054919;0;0;0;1;0;0;VERDE;MEDIA
15990800000000;1;07/05/2012;ELEICAO 2012 JOSE EDVALDO RIBEIRO DE SOUZA VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA 25 DE MARCO;181;63530000;SAO VICENTE;CARIUS;CE;BAIXADA;PRIVADO;-6,5423798;-39,4897125;0;0;0;0;0;0;0;INATIVA
15986200000000;1;07/05/2012;ELEICAO 2012 MIGUEL SARTORI VICE PREFEITO;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA SAO PAULO;211;18570000;CENTRO;CONCHAS;SP;BAIXADA;PRIVADO;-23,0123909;-48,0096554;0;0;0;0;0;0;0;INATIVA
7997340000000;0;06/06/2006;HENRIQUE ANSELMO BELLODI E OUTROS;4120;PRODUTOR RURAL PESSOA FISICA;0;0;0;0;0;0;BAIXADA;PRIVADO;-21,2525138;-48,3256762;0;0;0;0;0;0;VERDE;INATIVA
12488600000000;1;09/06/2010;ELISABETE DIAS DOS SANTOS MEI;2135;EMPRESARIO INDIVIDUAL;RUA EVALDO CAMPOS JUNIOR;451;49039040;MOSQUEIRO;ARACAJU;SE;ATIVA;PRIVADO;-11,0157243;-37,0745263;0;0;0;1;0;1;VERDE;ALTA
11790000000000;1;04/08/2010;SIMONE DE SOUZA LIMA MEI;2135;EMPRESARIO INDIVIDUAL;RUA PINTAGOL;75;86702460;JARDIM PRIMAVERA;ARAPONGAS;PR;ATIVA;PRIVADO;-23,3938915;-51,4491829;0;0;0;1;0;1;AMARELO;MEDIA
9647200000000;1;03/01/2008;PARTIDO HUMANISTA DA SOLIDARIEDADE PHS;3271;ORGAO DE DIRECAO LOCAL DE PARTIDO POLITICO;RUA JOSE CALAZANS;48;59192000;CENTRO;VILA FLOR;RN;ATIVA;PUBLICO;-6,3087812;-35,0694293;0;0;0;0;0;0;AMARELO;MEDIA
7515690000000;1;7/13/2005;PRAIAS DO FLAMENGO LOFTS TURISMO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA VIEIRA DE MELO;25;42840000;VILA DE ABRANTES;CAMACARI;BA;ATIVA;PRIVADO;-12,6971776;-38,3331983;0;0;0;1;0;0;AZUL;ALTA
7191540000000;1;1/20/2005;POLICLINICA RIBEIRA DO POMBAL LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA DEPUTADO ANTONIO BRITO;453;48400000;CENTRO;RIBEIRA DO POMBAL;BA;ATIVA;PRIVADO;-10,8376955;-38,5399149;0;0;0;0;0;0;AZUL;ALTA
13295000000000;1;2/23/2011;ELAINE DA SILVA SIGNATTO MEI;2135;EMPRESARIO INDIVIDUAL;RUA SIRIA JD DOIS MELROS;300;9402210;COLONIA;RIBEIRAO PIRES;SP;ATIVA;PRIVADO;-23,7071623;-46,4062503;0;0;0;1;0;1;AMARELO;MEDIA
6158960000000;1;3/16/2004;ATIVOS FARMA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA BENEDITO LINO DO CARMO;1840;68904366;CONGOS;MACAPA;AP;ATIVA;PRIVADO;0,0110006;-51,0890536;0;0;0;0;0;0;VERMELHO;BAIXA
10967600000000;1;6/17/2009;THIAGO MARQUES LANDIM E SILVA ME;2135;EMPRESARIO INDIVIDUAL;RUA CARDOSO MOREIRA;7C;5766290;JARDIM OLINDA;SAO PAULO;SP;ATIVA;PRIVADO;-23,632863;-46,6659087;0;0;0;1;0;0;AZUL;MEDIA
9470670000000;1;1/25/2008;S M DOS SANTOS PEREIRA ME;2135;EMPRESARIO INDIVIDUAL;RUA SAO CLEMENTE;10;66830720;TAPANA ICOARACI;BELEM;PA;ATIVA;PRIVADO;-1,3538335;-48,4661815;0;0;0;0;0;0;AZUL;ALTA
8925260000000;1;07/04/2007;SERGIO DONIZETI BRUNHEROTI FOTOGRAFIAS ME;2135;EMPRESARIO INDIVIDUAL;RUA JOAO CONTART;671;14500000;CENTRO;ITUVERAVA;SP;BAIXADA;PRIVADO;-20,3321971;-47,795158;0;0;0;0;0;0;0;INATIVA
13740800000000;1;06/01/2011;JOSE EDUARDO DOS SANTOS MEI;2135;EMPRESARIO INDIVIDUAL;RUA FREI SAMUEL;10;39960000;NOVA ESPERANCA;JEQUITINHONHA;MG;ATIVA;PRIVADO;-16,4379493;-41,012097;0;0;0;1;0;1;AMARELO;MEDIA
13971700000000;1;7/19/2011;MARCELO ROCHA TRANSPORTES ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA JOAO MEIRELES;SN;73840000;RESIDENCIAL PORTAL DA SERRA;CAMPOS BELOS;GO;ATIVA;PRIVADO;-13,017997;-46,7091767;0;1;1;0;0;0;AZUL;ALTA
7012580000000;1;8/30/2004;STABILE SOLUCOES EM INFORMATICA LTDA ME;2240;SOCIEDADE SIMPLES LIMITADA;AVENIDA PROFESSOR SYLLA MATTOS;758;4182010;JARDIM SANTA CRUZ;SAO PAULO;SP;ATIVA;PRIVADO;-23,640973;-46,6002078;0;0;0;0;0;0;AMARELO;MEDIA
7184140000000;1;12/16/2004;ROMULO SILVA BRANDAO;2135;EMPRESARIO INDIVIDUAL;AVENIDA ESPERANTO;35;45700000;CENTRO;ITAPETINGA;BA;ATIVA;PRIVADO;-15,2438686;-40,2433475;0;0;0;0;0;0;AZUL;ALTA
9221270000000;1;11/21/2007;MARCELO HENRIQUE DA SILVA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA JUQUINHA MENDONCA;73;38195000;CENTRO;CONQUISTA;MG;ATIVA;PRIVADO;-19,9323074;-47,5488754;0;0;0;1;0;0;AZUL;MEDIA
9058170000000;1;8/29/2007;MARIA ISABEL MODESTO & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PRINCESA ISABEL;649;19700000;CENTRO;PARAGUACU PAULISTA;SP;BAIXADA;PRIVADO;-22,4093474;-50,5814769;0;0;0;0;0;0;0;INATIVA
9242150000000;1;11/27/2007;SOUZA FILHO LOJA DE VARIEDADES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CASTRO E SILVA;94;60030010;CENTRO;FORTALEZA;CE;ATIVA;PRIVADO;-3,7241145;-38,5263416;0;0;0;1;0;0;AMARELO;MEDIA
15859100000000;1;07/03/2012;ELEICAO 2012 JARDANIA RAMOS BEZERRA SA VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RESIDENCIAL SERRA DE SAO FRANCISCO;SN;64578000;URBANO;CAMPO GRANDE DO PIAUI;PI;BAIXADA;PRIVADO;-7,1286781;-41,0318535;0;0;0;0;0;0;0;INATIVA
13965000000000;1;07/11/2011;FRANCISCO GOMES DE ARAUJO BEBIDAS ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA BERNARDO BARBOSA MILLEO;223;84240000;CENTRO;PIRAI DO SUL;PR;ATIVA;PRIVADO;-24,5295543;-49,9441106;0;0;0;0;1;0;AZUL;BAIXA
6081740000000;1;1/16/2004;H F DE CASTRO LANCHES ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA SAO MIGUEL DOS CARIBES;4492;59086500;NEOPOLIS;NATAL;RN;ATIVA;PRIVADO;-5,8725494;-35,2088408;0;0;0;0;0;0;VERDE;ALTA
15148000000000;1;03/06/2012;JEFFERSON DOS SANTOS MEI;2135;EMPRESARIO INDIVIDUAL;AVENIDA PROFESSOR SANTOS FERRAZ;213;57025040;POCO;MACEIO;AL;ATIVA;PRIVADO;-9,6645813;-35,721597;0;0;0;1;0;1;AMARELO;BAIXA
15507300000000;1;05/10/2012;ROGERIO RODRIGUES DE PAULO MEI;2135;EMPRESARIO INDIVIDUAL;RUA JOAO MILLEO;275;84280000;CENTRO;CURIUVA;PR;ATIVA;PRIVADO;-24,0323193;-50,4595674;0;0;0;1;0;1;VERDE;MEDIA
3990500000000;0;01/10/1990;AGRO MAQUINAS CHIBOLETE LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA MT 121;0;78402000;NOVO DIAMANTINO;DIAMANTINO;MT;ATIVA;PRIVADO;-14,599059;-56,2404191;0;0;0;0;0;0;AMARELO;MEDIA
15823400000000;1;07/02/2012;CARLOS HENRIQUE DE FREITAS RODRIGUES MEI;2135;EMPRESARIO INDIVIDUAL;RUA DONA ROSALINA;50;6322030;JARDIM DAS BELEZAS;CARAPICUIBA;SP;ATIVA;PRIVADO;-23,5254226;-46,8350455;0;0;0;1;0;1;AMARELO;BAIXA
